USGS_ID ,priority,qty,val,entry_datetime
1245001012,low,2,666.5,2017-05-23 01:52:53
1245001015,medium,27,902,2017-07-20 21:18:59
1245001029,low,3,414.88,2017-06-18 13:42:20
1074001007,none,7,52.55,2017-07-23 02:12:01
1203001004,low,14,86.92,2017-07-08 13:15:51
1243001005,medium,75,875.66,2017-05-05 10:52:39
1037001003,low,43,631.49,2017-06-12 22:17:40
1245001006,none,0,505.16,2017-06-18 15:57:09
1344000002,none,88,416.86,2017-03-28 19:55:24
1245001054,none,58,902.49,2017-07-18 18:32:09
1207001009,medium,72,749.68,2017-06-12 02:22:12
1353001007,medium,18,722.38,2017-06-04 06:30:23
1031001009,medium,9,566.56,2017-07-02 15:34:48
1467000003,none,77,992.14,2017-03-21 12:28:09
1203001010,high,10,289.38,2017-07-29 14:48:43
1245001016,low,41,697.89,2017-03-27 07:23:34
1031001014,high,39,918.54,2017-04-23 14:51:00
1405001002,none,58,138.24,2017-01-19 03:16:45
1022000001,medium,36,673.92,2017-03-22 06:00:34
1079000003,high,33,792.3,2017-01-26 11:16:01
1203001032,none,90,749.29,2017-07-19 23:33:52
1405001003,low,98,46.72,2017-07-17 02:32:50
1245001006,low,82,257.82,2017-03-04 15:12:20
1203001007,high,69,901.21,2017-03-19 08:50:01
1031001001,low,72,518.32,2017-04-02 03:18:56
1000000003,none,83,662.86,2017-02-24 20:41:08
1077001001,none,9,216,2017-03-01 00:58:35
1031001011,high,44,263.89,2017-03-11 01:27:59
1034000001,high,54,810.47,2017-01-19 05:19:55
1245001035,high,11,256.74,2017-04-10 19:25:04
1037001002,medium,85,596.14,2017-03-03 23:35:07
1203001019,high,73,779.61,2017-07-29 14:33:58
1043000001,medium,85,650.71,2017-06-24 10:43:09
1491001004,high,66,890.98,2017-04-12 11:09:19
1159001026,high,0,4.68,2017-04-13 06:56:59
1037001005,medium,73,674.34,2017-01-09 09:42:26
1031001002,none,74,817.34,2017-05-21 08:33:23
1203001026,none,18,73.22,2017-07-16 23:12:00
1243001008,low,86,270.41,2017-04-29 15:45:11
1077001002,high,64,59.22,2017-06-13 04:01:19
1021001004,high,11,317.21,2017-04-09 05:51:21
1159001016,none,44,524.83,2017-04-10 12:23:33
1377000001,none,77,188.97,2017-07-21 20:13:33
1021001004,medium,89,112.85,2017-06-21 07:16:37
1203001030,none,22,518.82,2017-06-24 02:15:02
1043000001,low,27,111.46,2017-07-26 10:57:21
1207001006,high,46,762.4,2017-06-30 03:37:16
1132000001,none,79,732.75,2017-08-01 03:31:53
1031001006,medium,3,45.87,2017-06-22 00:30:40
1245001052,none,3,336.77,2017-06-12 07:13:25
1366000002,none,8,896.29,2017-05-10 11:28:46
1074001007,high,27,312.93,2017-03-17 23:22:14
1203001061,low,32,642.79,2017-04-06 12:54:29
1491001005,none,76,314.46,2017-02-01 09:18:02
1245001052,none,43,262.82,2017-03-27 02:34:26
1079000001,high,74,98.27,2017-03-27 11:01:23
1353001003,high,7,460.12,2017-02-13 14:26:00
1001000001,none,59,620.56,2017-06-05 11:15:46
1203001033,none,56,937.5,2017-02-18 01:01:35
1203001025,medium,65,798.85,2017-04-28 06:09:23
1031001005,medium,28,256.08,2017-03-10 22:30:40
1245001047,medium,72,377.89,2017-05-22 14:03:52
1353001005,none,22,733.63,2017-03-15 21:14:14
1195001011,high,44,937.37,2017-01-12 18:47:29
1243001009,low,5,78.21,2017-03-19 06:14:02
1353001009,high,20,741.9,2017-07-25 05:38:24
1195001003,medium,45,316.58,2017-06-10 14:37:16
1243001008,high,60,321.69,2017-04-26 05:59:07
1064000002,low,73,264.39,2017-05-08 08:22:59
1074001004,none,18,253.99,2017-07-19 05:02:37
1203001022,none,6,950.57,2017-01-03 05:33:34
1245001009,medium,70,836.73,2017-03-07 03:13:57
1245001022,high,61,730.45,2017-04-05 06:14:00
1207001009,high,12,333.65,2017-02-22 05:51:35
1180000001,low,99,323.47,2017-07-05 22:40:46
1353001005,high,97,8.89,2017-01-26 08:05:09
1491001005,medium,29,258.42,2017-04-02 22:12:00
1131000002,medium,86,999.51,2017-01-18 19:23:33
1064000001,medium,2,19.88,2017-05-03 16:16:56
1074001001,none,96,33.53,2017-01-31 20:14:22
1195001007,none,84,594.07,2017-01-30 06:59:26
1454000001,high,58,244.69,2017-01-23 14:09:29
1203001007,high,47,766.45,2017-02-21 08:41:39
1203001053,low,43,357.88,2017-04-06 10:06:20
1245001002,medium,63,515.77,2017-02-22 09:56:22
1037001002,high,62,752.23,2017-06-07 04:32:38
1159001028,high,66,799.38,2017-02-02 04:30:36
1245001018,high,87,898.14,2017-02-28 12:30:09
1203001014,high,87,771.33,2017-01-21 02:42:58
1203001009,medium,54,550.22,2017-03-12 06:32:33
1366000003,none,94,135.34,2017-02-11 06:30:49
1031001013,high,63,565.43,2017-04-16 05:10:29
1245001021,high,1,341.19,2017-04-16 20:25:59
1077001005,low,16,160.05,2017-02-13 14:44:04
1245001022,low,63,995.61,2017-03-23 13:00:03
1203001002,medium,14,500.94,2017-07-07 19:18:05
1245001022,medium,76,843.64,2017-01-03 11:26:36
1245001025,low,21,139.77,2017-03-22 09:23:35
1022000001,high,95,689.22,2017-07-13 12:08:06
1203001010,low,3,173.91,2017-06-25 09:37:20
1245001017,low,15,92.35,2017-02-23 08:58:16
1077001001,medium,16,303.79,2017-02-24 04:30:27
1467000002,none,37,453.82,2017-03-08 09:46:11
1245001011,high,63,664.59,2017-01-30 03:06:20
1180000001,medium,98,171.88,2017-02-27 03:04:02
1243001007,high,46,495.24,2017-04-16 13:25:14
1139000001,high,46,661.68,2017-04-05 15:15:56
1281000003,medium,46,954.52,2017-03-17 05:54:28
1245001040,high,4,125.36,2017-07-30 18:45:40
1159001019,high,73,511.38,2017-02-17 09:46:26
1159001005,medium,60,840.25,2017-07-21 14:23:53
1353001008,medium,3,44.98,2017-06-19 10:32:45
1074001005,high,5,960.44,2017-05-27 05:27:42
1203001030,none,66,989.94,2017-06-29 13:55:33
1203001026,low,25,232.98,2017-03-01 00:40:07
1207001007,medium,89,80.61,2017-05-05 12:02:13
1245001036,medium,97,138.83,2017-02-20 12:33:59
1245001053,low,42,963.49,2017-06-27 23:48:39
1243001004,none,99,305.37,2017-04-02 14:13:42
1031001003,medium,92,906.16,2017-07-16 18:25:58
1159001006,medium,67,932.98,2017-03-15 01:33:20
1243001008,none,85,968.95,2017-03-23 02:02:24
1203001027,medium,27,92.65,2017-02-17 17:35:16
1453000001,medium,52,620.5,2017-01-06 16:09:01
1031001009,low,36,694.7,2017-05-01 13:41:10
1203001015,high,21,729.05,2017-02-24 00:26:31
1159001030,none,94,884.56,2017-05-01 19:23:39
1245001021,high,81,131.21,2017-04-11 21:05:37
1203001049,high,29,580.7,2017-04-15 02:51:37
1203001017,medium,20,924.56,2017-01-17 16:55:45
1245001037,medium,26,154.73,2017-03-27 10:09:43
1159001009,medium,2,430.39,2017-04-01 21:08:52
1351000001,medium,56,940.61,2017-01-26 15:28:58
1467000002,medium,20,658.18,2017-05-19 22:43:21
1074001008,high,73,53.54,2017-03-13 04:01:38
1491001006,low,85,45.51,2017-03-12 23:54:39
1448000002,medium,96,454.48,2017-07-01 09:30:23
1458000002,medium,98,927.85,2017-04-26 16:56:04
1243001009,medium,80,252.16,2017-05-29 05:32:50
1159001011,high,39,20.2,2017-07-04 21:46:39
1380000002,low,78,168.94,2017-07-13 15:20:24
1453000001,medium,44,23.6,2017-04-30 07:31:34
1203001045,medium,71,73.33,2017-05-20 14:04:34
1458000002,high,57,331.73,2017-03-13 01:49:59
1245001037,high,0,130.41,2017-06-17 15:45:18
1245001037,low,34,112.01,2017-02-28 04:00:42
1491001004,low,63,282.25,2017-03-14 02:27:35
1245001022,low,91,380.36,2017-04-22 10:35:43
1064000001,medium,8,435.41,2017-06-30 23:41:01
1159001029,high,16,234.76,2017-03-05 01:02:35
1247000001,high,36,310.22,2017-06-24 08:39:41
1377000002,low,62,489.07,2017-03-21 06:33:09
1061000002,none,24,886.64,2017-04-13 08:01:15
1245001016,low,26,748.9,2017-03-11 20:58:11
1496000003,none,48,267.12,2017-02-27 05:47:57
1207001006,medium,79,554.82,2017-07-03 17:12:02
1155000004,none,52,581.16,2017-03-17 10:47:49
1354000001,low,84,637.01,2017-01-14 06:07:12
1495000002,high,68,383.62,2017-05-20 22:01:01
1069000002,medium,31,118.82,2017-07-02 05:48:50
1243001007,none,75,691.91,2017-04-18 15:16:25
1281000003,high,40,539.46,2017-01-12 19:31:22
1074001004,high,84,190.7,2017-01-11 05:28:04
1203001015,low,12,737.01,2017-03-29 12:56:24
1000000004,none,48,50.36,2017-04-02 11:15:41
1207001009,low,17,379.79,2017-02-02 10:07:07
1077001007,none,60,915.56,2017-03-20 19:12:56
1131000001,none,25,949.56,2017-05-29 12:36:39
1000000002,low,92,973.58,2017-02-08 02:14:09
1203001028,medium,97,198.83,2017-01-05 03:56:58
1243001004,medium,33,390.85,2017-06-01 15:38:26
1273000001,low,91,102.2,2017-03-11 00:42:03
1074001014,medium,5,826.4,2017-01-11 06:07:42
1203001041,high,12,352.05,2017-01-25 11:10:24
1066000001,low,25,282.48,2017-02-24 03:46:48
1245001056,medium,82,360.75,2017-04-25 19:39:56
1245001055,low,65,526.33,2017-01-06 18:19:09
1491001001,high,97,822.92,2017-04-27 20:57:51
1031001009,none,91,949.78,2017-04-19 09:31:22
1203001013,medium,94,463.13,2017-03-11 07:54:09
1203001016,low,23,174.05,2017-05-09 01:13:43
1410000001,high,61,37.18,2017-06-11 06:05:59
1203001063,medium,60,812.93,2017-04-02 07:55:52
1496000001,low,93,641.81,2017-07-04 14:04:27
1353001010,none,37,603.77,2017-04-15 16:10:18
1245001048,none,37,626.38,2017-02-15 10:25:43
1245001007,high,70,875.31,2017-07-12 09:10:02
1159001022,high,19,708.21,2017-07-23 14:16:27
1245001010,medium,19,792.76,2017-07-18 13:02:09
1232000001,high,50,81.45,2017-07-31 14:37:09
1195001001,high,23,36.99,2017-03-14 10:01:28
1031001010,high,87,216.76,2017-04-23 04:38:36
1377000001,none,34,471.66,2017-03-11 06:55:21
1245001006,high,69,432.21,2017-03-17 17:49:24
1203001061,none,12,640.28,2017-03-26 18:51:59
1159001010,none,6,182.49,2017-03-06 22:58:46
1021001002,medium,80,505.75,2017-04-02 13:07:18
1031001009,medium,29,87.36,2017-02-27 08:47:35
4053000001,high,26,306.25,2017-05-31 07:50:19
1037001001,medium,94,770.2,2017-07-14 03:46:02
1353001009,medium,75,780.61,2017-04-26 00:45:07
1245001042,low,66,329.46,2017-04-14 09:00:56
1491001007,high,92,37.54,2017-02-26 14:47:46
1000000004,none,30,411.81,2017-02-26 11:09:09
1245001005,low,11,427.35,2017-06-04 10:12:52
1245001050,high,16,291.17,2017-01-09 22:02:09
1159001027,medium,37,802,2017-02-15 09:56:39
1245001029,medium,67,100.22,2017-03-12 13:24:06
1069000001,none,71,0.29,2017-07-19 15:28:21
1232000001,low,94,956.33,2017-03-20 13:59:16
1159001028,medium,12,127.55,2017-05-03 11:34:36
1353001002,none,92,479.07,2017-05-15 15:53:42
1203001042,high,90,178.16,2017-03-21 16:36:51
1380000002,high,60,217.46,2017-04-22 20:42:35
1378000002,none,68,223.47,2017-07-18 17:09:40
1245001011,none,89,812.65,2017-02-16 04:41:40
1031001005,none,86,206.86,2017-07-19 21:04:14
1077001004,low,83,336.36,2017-05-27 07:00:06
1155000001,high,76,919.7,2017-06-24 14:07:09
1159001010,medium,1,667.6,2017-03-05 16:38:35
1410000001,medium,73,523.82,2017-04-19 01:05:56
1238000002,high,18,334.41,2017-01-05 13:56:32
1031001013,medium,21,774.31,2017-06-19 16:03:01
1031001006,medium,9,748.96,2017-04-25 14:41:38
1281000001,low,28,43.95,2017-07-29 21:09:24
1064000002,medium,73,904.57,2017-06-24 05:13:25
1245001053,none,10,824.66,2017-05-11 10:18:06
1297000002,medium,12,62.24,2017-03-03 18:43:56
1074001005,low,36,483.92,2017-07-25 15:06:46
1159001008,high,96,129.2,2017-03-27 03:47:33
1077001001,medium,78,39.1,2017-02-22 15:50:51
1245001033,high,33,970.06,2017-01-14 12:34:03
1366000001,medium,54,682.43,2017-05-16 04:57:34
1245001037,high,29,599.55,2017-04-30 19:54:31
1353001003,high,1,896.98,2017-04-07 06:25:45
1243001009,medium,87,38.14,2017-07-04 10:10:31
1203001024,high,56,897.35,2017-05-19 05:31:14
1245001038,low,39,12.64,2017-05-06 12:10:17
1496000002,medium,48,731.34,2017-04-27 11:59:57
1159001020,none,52,20.39,2017-07-20 07:12:11
1195001005,none,99,519.01,2017-03-28 22:53:49
1031001013,high,28,465.64,2017-01-20 17:35:22
1077001007,medium,59,112.49,2017-07-04 13:42:59
1159001024,none,56,228.76,2017-06-12 12:49:34
3007000002,none,30,56.43,2017-07-21 19:42:16
1203001036,low,50,236.88,2017-02-04 19:30:33
1417000001,none,43,883.14,2017-01-31 10:41:50
1203001004,medium,65,77.58,2017-02-23 15:43:25
1031001006,high,79,813.54,2017-01-26 20:18:25
1203001051,medium,12,298.09,2017-01-23 11:57:16
1203001022,low,3,880.66,2017-02-11 23:12:01
1245001044,none,33,370.58,2017-06-28 09:44:43
1203001046,medium,78,287.12,2017-02-06 21:54:27
1031001001,none,51,693.69,2017-04-12 02:44:43
1232000001,none,32,364.95,2017-06-19 00:48:27
1467000001,medium,52,411.27,2017-03-31 23:17:35
1159001025,high,35,909.66,2017-01-23 01:06:57
1203001046,none,5,869.51,2017-07-02 17:42:12
1203001007,high,64,617.33,2017-01-19 05:10:42
1245001015,none,75,683.07,2017-05-08 11:11:33
1384001001,high,62,377.4,2017-03-05 23:45:40
1245001006,none,45,147.64,2017-04-14 00:24:19
1467000002,medium,82,881.83,2017-06-07 01:10:08
1207001003,high,20,547.13,2017-02-27 10:20:23
1203001003,none,18,540.38,2017-02-04 15:45:14
1207001007,high,27,539.86,2017-03-25 04:45:28
1245001041,high,39,410.76,2017-01-24 14:42:27
1410000002,low,57,703.79,2017-04-02 00:34:55
1245001041,none,15,146.13,2017-06-12 22:10:05
1181000002,low,7,741.05,2017-07-19 09:28:14
1127000001,low,57,303.27,2017-05-22 08:26:37
1245001027,none,89,412.93,2017-07-20 11:19:40
1203001004,medium,0,908.47,2017-05-10 22:31:48
1491001001,low,64,256.96,2017-03-20 13:27:18
1491001005,low,65,468.74,2017-05-01 12:58:11
1245001044,medium,32,262.19,2017-03-25 14:49:26
1203001038,high,92,638.47,2017-05-25 21:43:56
1203001040,none,7,603.1,2017-03-02 07:39:29
1203001037,medium,96,304.53,2017-03-26 13:02:19
1349000001,high,61,719.77,2017-04-18 20:45:19
1066000001,low,52,603.49,2017-01-12 11:03:23
1203001058,high,69,364.24,2017-06-12 03:29:46
1159001013,medium,42,523.22,2017-02-09 18:18:30
1195001012,high,50,902.15,2017-05-02 16:57:01
1021001004,low,0,699.46,2017-05-24 14:36:02
1243001001,medium,31,424.2,2017-05-18 15:59:28
1245001039,none,77,851.38,2017-02-25 01:34:39
1245001020,low,81,710.98,2017-01-31 07:37:44
1245001015,none,66,861.44,2017-01-02 18:04:35
1458000001,none,17,217.08,2017-02-17 17:15:53
1405001002,medium,74,706.77,2017-04-09 21:01:56
1021001004,none,11,400.56,2017-06-11 23:27:32
1132000001,low,52,121.76,2017-03-01 00:30:27
1074001009,medium,34,640.05,2017-01-31 06:26:37
1031001014,low,12,442.6,2017-01-23 14:14:42
1201000001,none,73,140.84,2017-07-23 12:48:12
1181000001,high,29,669.7,2017-04-26 22:34:30
1243001009,none,25,182.72,2017-02-24 12:02:55
1203001013,high,65,561.37,2017-04-24 05:57:17
1467000003,low,12,710.71,2017-05-01 05:24:02
1203001017,none,28,487.94,2017-02-07 19:35:17
1349000001,low,69,347.1,2017-02-18 23:30:21
1044000002,medium,43,525.92,2017-03-24 06:17:42
1159001007,medium,72,344.1,2017-02-08 02:47:48
1495000003,medium,63,689.29,2017-04-21 04:59:44
1181000001,high,82,441.58,2017-03-26 01:28:55
1243001002,low,23,589.42,2017-06-21 00:29:05
1297000002,medium,62,64.32,2017-03-31 22:28:33
1245001009,low,47,287.91,2017-06-04 11:02:10
1245001009,low,31,41.66,2017-03-13 04:07:34
1201000004,medium,4,65.19,2017-02-21 01:27:12
1203001054,high,92,37.88,2017-06-02 13:50:04
1243001003,medium,65,893.05,2017-05-16 17:55:11
4053000001,none,94,556.83,2017-01-29 21:59:41
1204000001,none,43,539.78,2017-07-14 20:59:28
1216000003,none,43,547.51,2017-06-09 22:58:02
1061000001,none,33,453.53,2017-04-01 14:06:04
1245001030,none,5,210.1,2017-02-28 13:20:00
3007000002,medium,46,478.69,2017-05-27 10:25:14
1159001028,none,18,942.37,2017-04-06 16:06:55
1159001003,none,91,147.52,2017-03-22 01:25:41
1353001001,none,78,587.59,2017-07-24 02:14:38
1496000002,high,79,195.48,2017-03-09 23:12:09
1491001004,low,43,57.56,2017-02-02 09:44:50
1203001007,none,39,407.73,2017-06-25 23:29:48
1203001029,high,88,185.74,2017-06-11 16:06:04
1245001017,high,69,295.31,2017-03-17 15:12:33
1216000002,high,23,659.08,2017-06-26 04:46:28
1195001004,medium,81,645.4,2017-07-20 23:04:32
1195001010,medium,33,62.43,2017-06-23 21:09:34
1203001025,medium,19,105.11,2017-05-28 21:41:34
1203001060,none,30,790.52,2017-02-14 02:58:23
1195001001,low,3,251.58,2017-03-23 07:27:24
1077001005,medium,66,563.48,2017-04-26 15:56:35
1491001002,low,48,32.07,2017-03-07 10:05:04
1159001032,medium,70,247.61,2017-04-07 02:46:45
1181000002,none,93,339.03,2017-07-15 20:22:35
1050000002,medium,81,188.86,2017-04-12 13:21:37
1159001023,none,62,77.36,2017-06-21 20:12:15
1159001025,none,96,30.79,2017-07-13 05:54:42
1159001006,low,19,783.13,2017-03-21 18:26:35
1159001021,none,68,156.3,2017-07-29 23:10:59
1000000002,none,99,535.94,2017-07-05 13:24:55
1353001009,medium,19,715.18,2017-07-08 02:15:25
1037001002,none,56,497.74,2017-01-25 15:19:53
1245001051,medium,53,275.75,2017-05-28 12:36:44
1044000002,high,47,687.53,2017-05-10 05:41:28
1203001020,none,59,630.32,2017-03-02 12:16:53
1366000003,none,67,233.69,2017-05-14 06:40:43
1346000001,medium,38,694.46,2017-05-07 20:07:21
1203001011,low,84,129.9,2017-01-25 12:22:24
1203001015,low,14,147.65,2017-06-26 01:25:48
1421000002,medium,66,799.09,2017-06-30 19:28:10
1159001023,none,77,447.76,2017-05-03 13:27:13
1077001007,medium,12,863.36,2017-06-17 21:23:04
1009000001,none,27,106.12,2017-05-16 02:16:53
1159001001,medium,77,820.37,2017-04-13 14:47:50
1378000001,high,95,785.33,2017-03-19 12:35:06
1203001026,medium,91,709.76,2017-06-11 16:43:27
1159001020,high,14,390.66,2017-02-23 22:29:13
1159001033,low,12,861.62,2017-03-09 13:52:04
1203001054,high,32,207.72,2017-05-04 16:37:19
1491001007,none,55,648.23,2017-01-01 19:32:08
1203001045,high,52,844.51,2017-03-09 14:52:46
1353001002,low,58,907.79,2017-04-07 19:25:51
1421000002,none,54,791.13,2017-01-31 17:00:37
1203001021,high,92,295.64,2017-05-20 03:05:49
1405001003,high,71,296.22,2017-07-06 04:36:31
1131000002,high,28,679.57,2017-02-04 20:15:40
1245001049,medium,44,31.7,2017-06-01 18:18:59
1245001015,none,76,392.21,2017-05-10 09:39:16
1195001012,low,94,190.6,2017-03-26 16:25:23
1353001003,high,44,252.27,2017-02-17 00:11:46
1353001009,none,67,883.14,2017-06-23 08:08:48
1243001003,low,44,255,2017-04-16 02:04:52
1245001028,low,81,20.14,2017-05-20 22:04:26
1107000001,low,32,461.91,2017-01-16 16:25:55
1061000001,none,13,755.05,2017-05-28 14:10:15
1074001005,medium,5,488.03,2017-07-10 11:04:09
1203001018,medium,74,327.61,2017-04-15 14:23:59
1203001033,none,95,901.06,2017-03-22 16:50:31
1203001042,low,10,367.35,2017-05-27 10:53:04
1044000001,low,15,482.13,2017-01-11 23:44:50
1453000001,low,66,792.49,2017-06-18 14:55:52
1346000001,none,21,298.99,2017-01-28 22:23:28
1245001044,low,16,980.44,2017-07-06 04:03:32
1159001033,none,21,857.37,2017-01-07 12:02:17
1203001059,medium,2,950.53,2017-04-01 04:28:55
1159001014,low,72,10.33,2017-07-24 23:22:51
1273000001,low,82,824.2,2017-03-01 14:55:50
1281000002,none,97,977.55,2017-02-28 19:26:53
1074001014,medium,34,363.88,2017-07-01 09:22:16
1074001013,medium,89,810.01,2017-07-09 11:39:58
1495000001,none,99,862.98,2017-02-16 02:50:44
1495000001,none,42,527.56,2017-03-27 13:10:01
1074001005,low,4,394.25,2017-03-01 13:40:49
1077001003,low,43,371.89,2017-04-10 19:30:37
1203001056,high,98,609.14,2017-01-14 03:12:05
1245001005,high,5,767.3,2017-04-10 07:16:03
1031001003,medium,41,304.26,2017-06-08 00:00:55
1000000004,medium,5,238.64,2017-06-18 14:13:38
1159001001,none,68,569.18,2017-06-07 19:17:16
1203001031,none,78,971.29,2017-05-08 23:44:38
1077001004,low,32,94.18,2017-05-07 00:53:59
1203001030,none,41,911.97,2017-05-03 19:26:47
1131000002,medium,82,932.36,2017-06-19 20:44:46
1245001015,high,95,730.13,2017-01-28 16:42:22
1353001004,high,21,311.18,2017-06-08 00:54:00
1351000001,high,77,272.92,2017-03-18 07:56:07
1245001051,medium,81,895.33,2017-05-29 21:07:34
1037001004,none,65,36.71,2017-05-10 13:39:53
1074001014,low,38,171.82,2017-04-14 14:56:16
1022000003,medium,30,979.43,2017-05-21 05:53:34
1107000001,high,93,17.01,2017-07-16 14:13:57
1203001048,none,59,920.6,2017-03-18 23:20:52
1384001001,none,0,128.91,2017-04-23 22:02:46
1245001024,high,26,368.29,2017-07-23 12:28:04
1353001002,low,51,741.7,2017-01-25 14:28:48
1159001033,none,29,876.58,2017-03-10 05:34:15
1353001001,none,39,258.86,2017-07-03 07:16:33
1203001032,none,47,696.37,2017-07-23 09:23:17
1159001004,medium,12,286.65,2017-06-08 05:29:01
1074001007,low,51,140.75,2017-07-22 00:31:48
1281000003,medium,11,931.44,2017-05-07 09:03:24
1273000001,low,74,120.05,2017-07-20 22:18:35
1203001040,medium,2,372.09,2017-06-25 00:08:24
1031001012,low,15,412.98,2017-04-07 22:01:40
1207001004,high,98,479.68,2017-01-02 06:37:20
1031001010,medium,27,287.14,2017-05-26 02:25:11
1203001043,none,6,991.92,2017-04-14 08:18:16
1000000001,high,95,699.33,2017-07-10 03:49:09
1467000001,none,2,943.94,2017-07-07 10:21:43
1074001007,medium,27,90.05,2017-05-28 11:20:21
1204000002,high,40,956.28,2017-07-11 07:29:30
1159001023,medium,97,950.25,2017-04-29 13:35:38
1281000002,none,19,384.77,2017-07-30 09:13:30
1203001041,medium,1,244.66,2017-06-19 14:07:59
1204000002,medium,68,883.54,2017-03-07 22:46:04
1074001011,high,77,964.73,2017-04-16 22:47:21
1281000003,medium,73,826.39,2017-04-23 01:03:10
1021001001,none,6,60.52,2017-01-19 08:40:48
1077001005,none,52,239.6,2017-04-26 17:30:43
1159001013,high,86,17.83,2017-07-02 21:55:40
1378000001,medium,67,983.07,2017-01-28 17:53:07
1245001055,none,54,899.29,2017-04-03 22:42:34
1077001001,medium,35,24.64,2017-05-27 22:56:19
1159001022,high,65,128.79,2017-07-29 04:50:36
